"audit_rate","replicate","method","path_type","lambda","selected","audited_train_n","audited_validation_n","training_estimated_moment","validation_estimated_moment","converged","gradient_norm","log_loss","auc","accuracy","dp_score_signed","eo_score_signed","dp_score","eo_score","dp_decision_signed","eo_decision_signed","dp_decision","eo_decision"
0.1,3,"SoftProxy","exact",100,FALSE,1831,593,0.00529951875449334,0.00531384876410946,TRUE,1.44230126696387e-05,0.45975214440114,0.739402260465026,0.808794137241839,0.0184561473413066,0.0118434094852201,0.0184561473413066,0.0118434094852201,0.0187813482918062,0.00818617061660265,0.0187813482918062,0.00818617061660265
0.1,3,"SoftProxy","exact",316.227766016838,FALSE,1831,593,0.003695613670776,0.00369605822712278,TRUE,1.83906540643975e-05,0.461281292953119,0.737954964432905,0.803964023984011,0.0134815149905869,0.00730917725665592,0.0134815149905869,0.00730917725665592,0.0165747996115436,0.0064579468446585,0.0165747996115436,0.0064579468446585
0.1,3,"SoftProxy","exact",1000,TRUE,1831,593,0.0018875490951311,0.00186568602345163,TRUE,1.39682735028835e-05,0.465410835579418,0.732972997320001,0.796469020652898,0.00779350796182277,0.0022414631922566,0.00779350796182277,0.0022414631922566,0.0093106637097593,0.000188354368169441,0.0093106637097593,0.000188354368169441
0.1,3,"SoftProxy","exact",3162.27766016838,FALSE,1831,593,0.000740280622008402,0.000700351448509888,TRUE,9.067265365268e-06,0.469367477406822,0.727277275344973,0.790639573617588,0.00413047724616933,-0.000967909368935205,0.00413047724616933,0.000967909368935205,0.00466066588395597,-0.00044393675697818,0.00466066588395597,0.00044393675697818
0.1,3,"SoftProxy","exact",10000,FALSE,1831,593,0.00025335185242459,0.000204623236536846,TRUE,4.02297084064922e-05,0.471359996158651,0.724227127510689,0.788807461692205,0.00256827041095753,-0.00232446541312137,0.00256827041095753,0.00232446541312137,0.00244066617384897,-0.00197916974553625,0.00244066617384897,0.00197916974553625
0.1,3,"IPW","exact",0,FALSE,1831,593,0.00727911409941026,0.0054431128133692,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",0.001,FALSE,1831,593,0.00727910455531124,0.00544311158646314,TRUE,2.33864900360574e-07,0.459985189444482,0.739070719159902,0.810293137908061,0.0225449861387863,0.015652055266227,0.0225449861387863,0.015652055266227,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",0.00316227766016838,FALSE,1831,593,0.00727907985890371,0.00544310652170879,TRUE,6.71698293272294e-07,0.459985182832559,0.739071040888486,0.810293137908061,0.0225449401413749,0.0156520160771254,0.0225449401413749,0.0156520160771254,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",0.01,FALSE,1831,593,0.007279002064748,0.00544309153060222,TRUE,2.09458616297483e-06,0.459985162814063,0.739071684345652,0.810293137908061,0.0225447946589284,0.0156518922551657,0.0225447946589284,0.0156518922551657,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",0.0316227766016838,FALSE,1831,593,0.00727875721154293,0.00544304416655384,TRUE,6.59795260493394e-06,0.459985099801984,0.739072971259986,0.810293137908061,0.0225443367602853,0.0156515024618848,0.0225443367602853,0.0156515024618848,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",0.1,FALSE,1831,593,0.00727608173116939,0.00544196055510591,TRUE,9.05185961169192e-06,0.459984497097278,0.739072971259986,0.810293137908061,0.0225395998383863,0.0156470998107756,0.0225395998383863,0.0156470998107756,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",0.316227766016838,FALSE,1831,593,0.00726764049788146,0.00543728488969815,TRUE,1.3632888654868e-05,0.459983083108844,0.739079244967361,0.810293137908061,0.0225237602431517,0.0156317575258204,0.0225237602431517,0.0156317575258204,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"IPW","exact",1,FALSE,1831,593,0.00724059116176167,0.00542000171259276,TRUE,1.47602156275573e-05,0.459976578900596,0.739088735960569,0.810459693537642,0.022481550352096,0.01559034715845,0.022481550352096,0.01559034715845,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.1,3,"IPW","exact",3.16227766016838,FALSE,1831,593,0.00715770700668685,0.00536992110501027,TRUE,1.12629128837185e-05,0.459960311562085,0.739078601510194,0.810459693537642,0.022350448911905,0.0154624273702654,0.022350448911905,0.0154624273702654,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.1,3,"IPW","exact",10,FALSE,1831,593,0.00690449435784013,0.00522893686458136,TRUE,1.55199992167379e-05,0.459920919947648,0.739072810395694,0.810959360426382,0.0219556891639139,0.0150799058864779,0.0219556891639139,0.0150799058864779,0.0210799669522113,0.0066509376280447,0.0210799669522113,0.0066509376280447
0.1,3,"IPW","exact",31.6227766016838,FALSE,1831,593,0.00621589688429609,0.00483276534898013,TRUE,1.0502542226265e-05,0.459934281078006,0.739021333822361,0.80962691538974,0.0208753989080934,0.0140334424971896,0.0208753989080934,0.0140334424971896,0.0198058297459091,0.00574799576463481,0.0198058297459091,0.00574799576463481
0.1,3,"IPW","exact",100,FALSE,1831,593,0.00473448088343408,0.00397175191721053,TRUE,1.07532860610702e-05,0.460574098154117,0.73809539895953,0.807628247834777,0.0185533421748193,0.0118016697655137,0.0185533421748193,0.0118016697655137,0.0194906582017946,0.00699924832118304,0.0194906582017946,0.00699924832118304
0.1,3,"IPW","exact",316.227766016838,TRUE,1831,593,0.00270739266274113,0.00281544146056605,TRUE,7.46781218230212e-06,0.462803417655758,0.734906907834413,0.803964023984011,0.0153420740944343,0.00875881034440562,0.0153420740944343,0.00875881034440562,0.0163247959878826,0.0043414232983342,0.0163247959878826,0.0043414232983342
0.1,3,"IPW","exact",1000,FALSE,1831,593,0.00115036326840914,0.00196209319605309,TRUE,1.66025052737466e-05,0.465578267903064,0.730936937980381,0.79746835443038,0.0128281623275045,0.00641609173268687,0.0128281623275045,0.00641609173268687,0.0133165195460281,0.00111563741146603,0.0133165195460281,0.00111563741146603
0.1,3,"IPW","exact",3162.27766016838,FALSE,1831,593,0.000407953588131268,0.00156416323552985,TRUE,1.4433626934153e-05,0.467224685366499,0.728739692620512,0.794970019986676,0.0116086625464291,0.00529107258518446,0.0116086625464291,0.00529107258518446,0.0129223811801541,0.000547676547447029,0.0129223811801541,0.000547676547447029
0.1,3,"IPW","exact",10000,FALSE,1831,593,0.000134141120502095,0.00142083708105808,TRUE,1.57897369497944e-05,0.467884971511355,0.727893546446347,0.794803464357095,0.0111572340628406,0.00487647195804797,0.0111572340628406,0.00487647195804797,0.0126727254279544,0.00116663797884753,0.0126727254279544,0.00116663797884753
0.1,3,"Augmented","exact",0,FALSE,1831,593,0.00627574310179259,0.00378776293058716,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",0.001,FALSE,1831,593,0.00627573924487473,0.00378775996274615,TRUE,1.51271454911831e-07,0.459985189770382,0.739071040888486,0.810293137908061,0.0225449924445466,0.015652060233856,0.0225449924445466,0.015652060233856,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",0.00316227766016838,FALSE,1831,593,0.00627572878453588,0.0037877520439455,TRUE,4.43814239192121e-07,0.459985184028082,0.739070719159902,0.810293137908061,0.0225449610096163,0.0156520326814685,0.0225449610096163,0.0156520326814685,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",0.01,FALSE,1831,593,0.00627569600357624,0.0037877269401833,TRUE,1.38514012201917e-06,0.459985166423718,0.739071040888486,0.810293137908061,0.0225448620967722,0.0156519460495959,0.0225448620967722,0.0156519460495959,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",0.0316227766016838,FALSE,1831,593,0.00627559277777279,0.00378764786074416,TRUE,4.36508048927537e-06,0.45998511097734,0.739072488667111,0.810293137908061,0.0225445506617692,0.0156516732382979,0.0225445506617692,0.0156516732382979,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",0.1,FALSE,1831,593,0.00627526657065067,0.0037873979105964,TRUE,1.37914457178653e-05,0.459984935873456,0.739074258174319,0.810293137908061,0.0225435664032836,0.0156508110840825,0.0225435664032836,0.0156508110840825,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",0.316227766016838,FALSE,1831,593,0.00626974035329288,0.00378210869245241,TRUE,1.01253501024924e-05,0.459982373160506,0.739077797188736,0.810293137908061,0.0225277264070848,0.015635483406207,0.0225277264070848,0.015635483406207,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",1,FALSE,1831,593,0.00625530845517143,0.00376748858998141,TRUE,8.23683854252218e-06,0.459975188325856,0.739079405831652,0.810293137908061,0.0224920284006385,0.015601261795857,0.0224920284006385,0.015601261795857,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"Augmented","exact",3.16227766016838,FALSE,1831,593,0.00621108771102992,0.0037240287011617,TRUE,9.94535101642016e-06,0.459953745684843,0.739073453852861,0.810459693537642,0.0223794927348406,0.0154931678468051,0.0223794927348406,0.0154931678468051,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.1,3,"Augmented","exact",10,FALSE,1831,593,0.00607641164952115,0.0035905459193708,TRUE,8.53834660770926e-06,0.459896485751403,0.739062193352444,0.810293137908061,0.0220354807577475,0.0151637947345148,0.0220354807577475,0.0151637947345148,0.020121001290023,0.00581232602576331,0.020121001290023,0.00581232602576331
0.1,3,"Augmented","exact",31.6227766016838,FALSE,1831,593,0.00568929014136605,0.00320713807196962,TRUE,1.20023407826857e-05,0.459787010053632,0.739058010880861,0.810959360426382,0.0210514701281002,0.0142245539088964,0.0210514701281002,0.0142245539088964,0.0202392775869318,0.00609630645777304,0.0202392775869318,0.00609630645777304
0.1,3,"Augmented","exact",100,FALSE,1831,593,0.00475179424028549,0.00224549823433847,TRUE,1.2241042750766e-05,0.459898402653713,0.73859938678532,0.810459693537642,0.0186535304215598,0.0119516503096929,0.0186535304215598,0.0119516503096929,0.0186892783116637,0.0067929278440495,0.0186892783116637,0.0067929278440495
0.1,3,"Augmented","exact",316.227766016838,FALSE,1831,593,0.00315023715182184,0.000547276666443158,TRUE,9.95792654795283e-06,0.461357897320171,0.736330878544243,0.806295802798135,0.014524753087476,0.00809198964373914,0.014524753087476,0.00809198964373914,0.0156944528996537,0.00533535481036762,0.0156944528996537,0.00533535481036762
0.1,3,"Augmented","exact",1000,TRUE,1831,593,0.00153266061559626,0.0011870252082064,TRUE,1.38207885412787e-05,0.464504126545366,0.732072639879545,0.801132578281146,0.0102961502539181,0.00420541722077072,0.0102961502539181,0.00420541722077072,0.0113199692713538,-0.00185050922327901,0.0113199692713538,0.00185050922327901
0.1,3,"Augmented","exact",3162.27766016838,FALSE,1831,593,0.000584315150773925,0.00219759149565515,TRUE,2.17549377608816e-05,0.467142101153763,0.728319354226387,0.79763491005996,0.00778216709847834,0.00192722469623141,0.00778216709847834,0.00192722469623141,0.00770755605803619,-0.00422435381411779,0.00770755605803619,0.00422435381411779
0.1,3,"Augmented","exact",10000,FALSE,1831,593,0.00019763796867474,0.00260715778924704,TRUE,1.35870528412574e-05,0.468389681631027,0.726527647745809,0.79746835443038,0.00674851896143969,0.000996766424171014,0.00674851896143969,0.000996766424171014,0.0071427287617224,-0.00387604312097967,0.0071427287617224,0.00387604312097967
0.1,3,"AugmentedMisspecified","exact",0,FALSE,1831,593,0.00663706001206186,0.00387711573643049,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",0.001,FALSE,1831,593,0.00663705541391105,0.00387711233278515,TRUE,1.61544336707963e-07,0.459985189649705,0.739070880024194,0.810293137908061,0.0225449909232454,0.015652059067161,0.0225449909232454,0.015652059067161,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",0.00316227766016838,FALSE,1831,593,0.00663704328602172,0.00387710334418364,TRUE,4.69300045554065e-07,0.459985183547887,0.739070719159902,0.810293137908061,0.0225449560424444,0.0156520288547727,0.0225449560424444,0.0156520288547727,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",0.01,FALSE,1831,593,0.0066370051537727,0.0038770748004577,TRUE,1.46469646717294e-06,0.459985164894263,0.739071040888486,0.810293137908061,0.022544846035028,0.0156519336577475,0.022544846035028,0.0156519336577475,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",0.0316227766016838,FALSE,1831,593,0.0066368851035966,0.00387698489292407,TRUE,4.61525613459672e-06,0.459985106149843,0.739073132124277,0.810293137908061,0.0225444997066081,0.0156516339058785,0.0225444997066081,0.0156516339058785,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",0.1,FALSE,1831,593,0.00663650570253605,0.00387670071237013,TRUE,1.45818895290617e-05,0.459984920664096,0.739073775581444,0.810293137908061,0.0225434051186513,0.0156506865700997,0.0225434051186513,0.0156506865700997,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",0.316227766016838,FALSE,1831,593,0.00663075038699266,0.00387087113960105,TRUE,1.06150481145599e-05,0.459982430474136,0.739076188545819,0.810293137908061,0.0225267704220758,0.0156346886990381,0.0225267704220758,0.0156346886990381,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",1,FALSE,1831,593,0.00661612503241765,0.00385508231369985,TRUE,1.58151153265458e-05,0.459974583504297,0.739074901631486,0.810293137908061,0.0224848561341167,0.0155951591212909,0.0224848561341167,0.0155951591212909,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.1,3,"AugmentedMisspecified","exact",3.16227766016838,FALSE,1831,593,0.00656998274505703,0.00380820247969958,TRUE,1.22804047094059e-05,0.459954827787482,0.739064284588236,0.810459693537642,0.0223678099189044,0.0154835332671193,0.0223678099189044,0.0154835332671193,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.1,3,"AugmentedMisspecified","exact",10,FALSE,1831,593,0.00642991695045171,0.00366438215396181,TRUE,9.27177775645099e-06,0.459900166065097,0.739041280994527,0.810459693537642,0.0219993308702017,0.0151336956082267,0.0219993308702017,0.0151336956082267,0.0209485874969199,0.00650894741204,0.0209485874969199,0.00650894741204
0.1,3,"AugmentedMisspecified","exact",31.6227766016838,FALSE,1831,593,0.00602604814383041,0.00325042232141388,TRUE,1.15433810405726e-05,0.459804674244981,0.739002351835944,0.810959360426382,0.0209417823582677,0.014132767910692,0.0209417823582677,0.014132767910692,0.0207910017248625,0.00644461715091138,0.0207910017248625,0.00644461715091138
0.1,3,"AugmentedMisspecified","exact",100,FALSE,1831,593,0.00504328531833028,0.00222052565910137,TRUE,1.55971870674265e-05,0.459989840746786,0.738443831015279,0.80962691538974,0.018355410731944,0.011699666558628,0.018355410731944,0.011699666558628,0.0165875548984646,0.0067929278440495,0.0165875548984646,0.0067929278440495
0.1,3,"AugmentedMisspecified","exact",316.227766016838,FALSE,1831,593,0.00335302752991488,0.000412717025498617,TRUE,8.31736784397795e-06,0.461729164383675,0.735866624198494,0.804130579613591,0.0138786724015719,0.00753978170034919,0.0138786724015719,0.00753978170034919,0.0138554883970373,0.00498704411722906,0.0138554883970373,0.00498704411722906
0.1,3,"AugmentedMisspecified","exact",1000,TRUE,1831,593,0.00163586701451005,0.00143918589277621,TRUE,9.78007694394834e-06,0.465386033136961,0.730907338950714,0.799300466355763,0.00927510319736224,0.00332751354742133,0.00927510319736224,0.00332751354742133,0.0118323839341364,-0.0008055771438642,0.0118323839341364,0.0008055771438642
0.1,3,"AugmentedMisspecified","exact",3162.27766016838,FALSE,1831,593,0.000624715645073822,0.00252210110808506,TRUE,1.46744595067795e-05,0.468448986796851,0.726504000694934,0.795802798134577,0.00653069210916546,0.000846307161976978,0.00653069210916546,0.000846307161976978,0.00709031612819055,-0.00394037338210862,0.00709031612819055,0.00394037338210862
0.1,3,"AugmentedMisspecified","exact",10000,FALSE,1831,593,0.000211439969099103,0.0029613431733745,TRUE,1.58399517120555e-05,0.469897198342164,0.724391530816772,0.794636908727515,0.00539948201822382,-0.000170297023514121,0.00539948201822382,0.000170297023514121,0.00678824774245912,-0.00359206268897028,0.00678824774245912,0.00359206268897028
0.2,1,"Unconstrained","exact",0,TRUE,3750,1156,0.00445625735683391,0.00436920343318539,TRUE,1.08513695273046e-13,0.459985191766891,0.739071040888486,0.810293137908061,0.0225450043231494,0.0156520704595688,0.0225450043231494,0.0156520704595688,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0,FALSE,3750,1156,0.00529178061490764,0.00629127250049168,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0.001,FALSE,3750,1156,0.00529177820905107,0.00629127012120198,TRUE,1.11021923359621e-07,0.459985190194421,0.739071040888486,0.810293137908061,0.0225449954653917,0.0156520629158549,0.0225449954653917,0.0156520629158549,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0.00316227766016838,FALSE,3750,1156,0.00529177173392345,0.00629126391448259,TRUE,3.27015255675397e-07,0.459985185613298,0.739070880024194,0.810293137908061,0.0225449720466989,0.0156520426163859,0.0225449720466989,0.0156520426163859,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0.01,FALSE,3750,1156,0.00529175136616696,0.00629124429197505,TRUE,1.02198254684685e-06,0.459985171551179,0.739071040888486,0.810293137908061,0.0225448981889969,0.0156519786441922,0.0225448981889969,0.0156519786441922,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0.0316227766016838,FALSE,3750,1156,0.00529168722448246,0.00629118250464328,TRUE,3.22121257043506e-06,0.459985127257558,0.739072166938527,0.810293137908061,0.022544665617006,0.0156517771643727,0.022544665617006,0.0156517771643727,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0.1,FALSE,3750,1156,0.00529148451496665,0.00629098721315148,TRUE,1.01779949552156e-05,0.459984987357526,0.739073936445736,0.810293137908061,0.0225439305655029,0.0156511404026737,0.0225439305655029,0.0156511404026737,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",0.316227766016838,FALSE,3750,1156,0.0052877286987205,0.00628757386933509,TRUE,7.04374605439898e-06,0.459982676334325,0.739073132124277,0.810293137908061,0.0225308674490009,0.0156386715863113,0.0225308674490009,0.0156386715863113,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",1,FALSE,3750,1156,0.00527881433635366,0.00627927942073684,TRUE,1.00980212214249e-05,0.459976750441284,0.739083266574652,0.810293137908061,0.0224996613374855,0.0156091517207169,0.0224996613374855,0.0156091517207169,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"Oracle","exact",3.16227766016838,FALSE,3750,1156,0.0052503730703072,0.00625317992796339,TRUE,1.07983673725647e-05,0.459956840475952,0.739106591896944,0.810459693537642,0.0224021867558235,0.0155171336742858,0.0224021867558235,0.0155171336742858,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.2,1,"Oracle","exact",10,FALSE,3750,1156,0.00516290222934436,0.00617284288570082,TRUE,1.35711523260974e-05,0.459901923811195,0.739135708333736,0.810126582278481,0.0220998360246384,0.0152315388936607,0.0220998360246384,0.0152315388936607,0.0203968633589886,0.00581232602576331,0.0203968633589886,0.00581232602576331
0.2,1,"Oracle","exact",31.6227766016838,FALSE,3750,1156,0.00490507377328343,0.00593539670106781,TRUE,1.2874457926251e-05,0.459775129966012,0.739278394960443,0.810626249167222,0.0212068762215351,0.0143924036090841,0.0212068762215351,0.0143924036090841,0.0191358293110695,0.00505137437835812,0.0191358293110695,0.00505137437835812
0.2,1,"Oracle","exact",100,FALSE,3750,1156,0.00423818823092835,0.00531500310935873,TRUE,1.30170796508488e-05,0.459694378897102,0.739465158403068,0.80929380413058,0.0188965026603667,0.0122224372460267,0.0188965026603667,0.0122224372460267,0.0166137612152311,0.00560600554862978,0.0166137612152311,0.00560600554862978
0.2,1,"Oracle","exact",316.227766016838,FALSE,3750,1156,0.00296861159733483,0.00412257407593279,TRUE,9.78614051228416e-06,0.460515173956145,0.738873821266903,0.807628247834777,0.0144915803037272,0.00811319452010117,0.0144915803037272,0.00811319452010117,0.0145910046237915,0.0051290343332342,0.0145910046237915,0.0051290343332342
0.2,1,"Oracle","exact",1000,TRUE,3750,1156,0.0015244494976099,0.00274413819293694,TRUE,1.2719592279585e-05,0.463023210000175,0.736152319180493,0.801798800799467,0.00947083663580917,0.00346286875802315,0.00947083663580917,0.00346286875802315,0.0106896261831253,0.00101363627670348,0.0106896261831253,0.00101363627670348
0.2,1,"Oracle","exact",3162.27766016838,FALSE,3750,1156,0.000599471380623759,0.00184861217495315,TRUE,1.63582006081514e-05,0.465509880555462,0.732973640777168,0.796635576282478,0.00624511222118151,0.000487191790973118,0.00624511222118151,0.000487191790973118,0.00525135162557455,-0.00205682970041221,0.00525135162557455,0.00205682970041221
0.2,1,"Oracle","exact",10000,FALSE,3750,1156,0.000205290515412797,0.00146299919379623,TRUE,2.82394971673876e-05,0.466777514921169,0.731273305214255,0.794636908727515,0.00486644519774648,-0.000783380595229533,0.00486644519774648,0.000783380595229533,0.00484411010131736,-0.0030374315186984,0.00484411010131736,0.0030374315186984
0.2,1,"SoftProxy","exact",0,FALSE,3750,1156,0.00445625735683403,0.0043692034331855,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",0.001,FALSE,3750,1156,0.00445625501040392,0.00436920109906075,TRUE,9.17134922120336e-08,0.459985190811898,0.739071040888486,0.810293137908061,0.0225449965205249,0.0156520639300488,0.0225449965205249,0.0156520639300488,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",0.00316227766016838,FALSE,3750,1156,0.00445624922666292,0.00436919531617534,TRUE,2.66338776403074e-07,0.459985187910797,0.739070880024194,0.810293137908061,0.0225449767889536,0.0156520470787691,0.0225449767889536,0.0156520470787691,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",0.01,FALSE,3750,1156,0.00445623070322543,0.00436917681034958,TRUE,8.35433649083402e-07,0.459985179086212,0.739071362617069,0.810293137908061,0.022544913950822,0.015651993501037,0.022544913950822,0.015651993501037,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",0.0316227766016838,FALSE,3750,1156,0.00445617239459362,0.0043691185550445,TRUE,2.63341693005021e-06,0.459985151290095,0.739072166938527,0.810293137908061,0.0225447161140125,0.0156518247865479,0.0225447161140125,0.0156518247865479,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",0.1,FALSE,3750,1156,0.00445598806290518,0.00436893439481078,TRUE,8.32136678627881e-06,0.459985063529056,0.739073453852861,0.810293137908061,0.0225440907410861,0.0156512914960828,0.0225440907410861,0.0156512914960828,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",0.316227766016838,FALSE,3750,1156,0.00445312454310596,0.00436602507963356,TRUE,1.3698295832939e-05,0.45998352033685,0.739070880024194,0.810293137908061,0.0225339247826165,0.0156417716305696,0.0225339247826165,0.0156417716305696,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",1,FALSE,3750,1156,0.0044454606660815,0.0043582654018626,TRUE,1.0637268086451e-05,0.459980056721293,0.739072488667111,0.810293137908061,0.0225072638806227,0.0156168644495378,0.0225072638806227,0.0156168644495378,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.2,1,"SoftProxy","exact",3.16227766016838,FALSE,3750,1156,0.00442194536991818,0.00433452351314152,TRUE,1.18259921198301e-05,0.459968481432911,0.739088253367694,0.810459693537642,0.0224277961851639,0.0155432039103083,0.0224277961851639,0.0155432039103083,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.2,1,"SoftProxy","exact",10,FALSE,3750,1156,0.00434953672001508,0.00426138709850322,TRUE,1.2172748020491e-05,0.459937658855481,0.739074097310027,0.810293137908061,0.0221809511646157,0.0153134499186196,0.0221809511646157,0.0153134499186196,0.020121001290023,0.00581232602576331,0.020121001290023,0.00581232602576331
0.2,1,"SoftProxy","exact",31.6227766016838,FALSE,3750,1156,0.00413587691771513,0.00404544996420273,TRUE,1.12727954640074e-05,0.45987104563338,0.73912364351186,0.810459693537642,0.0214520793320488,0.0146362755922929,0.0214520793320488,0.0146362755922929,0.020804104883246,0.00685725810517823,0.020804104883246,0.00685725810517823
0.2,1,"SoftProxy","exact",100,FALSE,3750,1156,0.00358237204767783,0.00348614991957122,TRUE,1.34219295060352e-05,0.459865319860644,0.739195710714527,0.810293137908061,0.0195507616371213,0.012873684807289,0.0195507616371213,0.012873684807289,0.0198058297459091,0.00734755901432127,0.0198058297459091,0.00734755901432127
0.2,1,"SoftProxy","exact",316.227766016838,FALSE,3750,1156,0.00252463400360484,0.00241741301922863,TRUE,1.39282615512556e-05,0.460540266662565,0.738623677293362,0.80962691538974,0.0158759815033611,0.00948796278313513,0.0158759815033611,0.00948796278313513,0.015602382919511,0.00658660736691608,0.015602382919511,0.00658660736691608
0.2,1,"SoftProxy","exact",1000,TRUE,3750,1156,0.00131217127428511,0.00119224232667728,TRUE,1.7470613687738e-05,0.462436459739382,0.736773094482033,0.80346435709527,0.01158495974853,0.00556403939872918,0.01158495974853,0.00556403939872918,0.0094941079271208,-0.00107622788212625,0.0094941079271208,0.00107622788212625
0.2,1,"SoftProxy","exact",3162.27766016838,FALSE,3750,1156,0.000522427256378041,0.000393887416506232,TRUE,1.4140113628908e-05,0.464329830676616,0.734681054368913,0.798967355096602,0.00874280616415957,0.00298008269070971,0.00874280616415957,0.00298008269070971,0.0090999695612467,-0.00102522731474475,0.0090999695612467,0.00102522731474475
