"audit_rate","replicate","method","audited_n","estimate","truth","error","squared_error"
0.02,19,"HardProxy",363,0.00624166120233956,0.00529178061490759,0.000949880587431976,9.02273130380117e-07
0.02,19,"IPW",363,0.0119036340062976,0.00529178061490759,0.00661185339139,4.37166052692354e-05
0.02,19,"Augmented",363,0.000571768299504755,0.00529178061490759,-0.00472001231540283,2.22785162575544e-05
0.02,19,"SoftProxyMisspecified",363,0.00404209403935043,0.00529178061490759,-0.00124968657555716,1.56171653712778e-06
0.02,19,"AugmentedMisspecified",363,0.00139034643650445,0.00529178061490759,-0.00390143417840314,1.52211886484122e-05
0.02,20,"True",396,0.00529178061490759,0.00529178061490759,0,0
0.02,20,"SoftProxy",396,0.00919233230741458,0.00529178061490759,0.003900551692507,1.52143035059192e-05
0.02,20,"HardProxy",396,0.0218199343634764,0.00529178061490759,0.0165281537485688,0.00027317986633633
0.02,20,"IPW",396,0.0123376671363678,0.00529178061490759,0.0070458865214602,4.96445168732945e-05
0.02,20,"Augmented",396,0.00966806210414213,0.00529178061490759,0.00437628148923455,1.91518396730169e-05
0.02,20,"SoftProxyMisspecified",396,0.00823044723242875,0.00529178061490759,0.00293866661752116,8.63576148893326e-06
0.02,20,"AugmentedMisspecified",396,0.00906502566622241,0.00529178061490759,0.00377324505131483,1.42373782172718e-05
0.05,1,"True",897,0.00529178061490759,0.00529178061490759,0,0
0.05,1,"SoftProxy",897,0.00579695434784883,0.00529178061490759,0.000505173732941239,2.55200500453786e-07
0.05,1,"HardProxy",897,0.0145647991440069,0.00529178061490759,0.00927301852909928,8.59888726410186e-05
0.05,1,"IPW",897,0.00403891469645605,0.00529178061490759,-0.00125286591845154,1.56967300961741e-06
0.05,1,"Augmented",897,0.00557053940091942,0.00529178061490759,0.000278758786011829,7.77064607787887e-08
0.05,1,"SoftProxyMisspecified",897,0.00643392646685232,0.00529178061490759,0.00114214585194474,1.30449714711457e-06
0.05,1,"AugmentedMisspecified",897,0.00611292727920388,0.00529178061490759,0.000821146664296291,6.74281844284925e-07
0.05,2,"True",886,0.00529178061490759,0.00529178061490759,0,0
0.05,2,"SoftProxy",886,0.00273252302932151,0.00529178061490759,-0.00255925758558608,6.54979938937989e-06
0.05,2,"HardProxy",886,0.00706048247710793,0.00529178061490759,0.00176870186220035,3.12830627735098e-06
0.05,2,"IPW",886,-0.00112967250236693,0.00529178061490759,-0.00642145311727452,4.12350601373546e-05
0.05,2,"Augmented",886,0.00375115447952631,0.00529178061490759,-0.00154062613538127,2.37352888901984e-06
0.05,2,"SoftProxyMisspecified",886,0.00341851772955908,0.00529178061490759,-0.0018732628853485,3.5091138376242e-06
0.05,2,"AugmentedMisspecified",886,0.00422295275716522,0.00529178061490759,-0.00106882785774237,1.14239298948613e-06
0.05,3,"True",847,0.00529178061490759,0.00529178061490759,0,0
0.05,3,"SoftProxy",847,0.00795268638807656,0.00529178061490759,0.00266090577316897,7.08041953368395e-06
0.05,3,"HardProxy",847,0.0243470094956714,0.00529178061490759,0.0190552288807638,0.000363101747698296
0.05,3,"IPW",847,0.00902882799379176,0.00529178061490759,0.00373704737888417,1.39655231120251e-05
0.05,3,"Augmented",847,0.00804565246990127,0.00529178061490759,0.00275387185499369,7.58381019372638e-06
0.05,3,"SoftProxyMisspecified",847,0.00700707349207443,0.00529178061490759,0.00171529287716684,2.9422296544593e-06
0.05,3,"AugmentedMisspecified",847,0.0077259548815123,0.00529178061490759,0.00243417426660471,5.9252043602006e-06
0.05,4,"True",929,0.00529178061490759,0.00529178061490759,0,0
0.05,4,"SoftProxy",929,0.00571124304958204,0.00529178061490759,0.000419462434674452,1.75948734103019e-07
0.05,4,"HardProxy",929,0.0165403058566349,0.00529178061490759,0.0112485252417274,0.000126529320113778
0.05,4,"IPW",929,0.00323549946500482,0.00529178061490759,-0.00205628114990277,4.22829216744545e-06
0.05,4,"Augmented",929,0.00609069184811444,0.00529178061490759,0.000798911233206857,6.38259158544101e-07
0.05,4,"SoftProxyMisspecified",929,0.00550287949885619,0.00529178061490759,0.000211098883948602,4.45627388043452e-08
0.05,4,"AugmentedMisspecified",929,0.00597450367791089,0.00529178061490759,0.000682723063003304,4.66110780756614e-07
0.05,5,"True",868,0.00529178061490759,0.00529178061490759,0,0
0.05,5,"SoftProxy",868,0.0026801143415716,0.00529178061490759,-0.00261166627333598,6.82080072328066e-06
0.05,5,"HardProxy",868,0.0104506999384806,0.00529178061490759,0.00515891932357303,2.66144485871352e-05
0.05,5,"IPW",868,0.00997656299704182,0.00529178061490759,0.00468478238213423,2.19471859679553e-05
0.05,5,"Augmented",868,0.00375676225374413,0.00529178061490759,-0.00153501836116346,2.35628136910894e-06
0.05,5,"SoftProxyMisspecified",868,0.00421978201713194,0.00529178061490759,-0.00107199859777564,1.14918099363294e-06
0.05,5,"AugmentedMisspecified",868,0.00457005476281803,0.00529178061490759,-0.000721725852089556,5.20888205574396e-07
0.05,6,"True",955,0.00529178061490759,0.00529178061490759,0,0
0.05,6,"SoftProxy",955,0.012287146902588,0.00529178061490759,0.00699536628768038,4.89351494988151e-05
0.05,6,"HardProxy",955,0.0288394347125509,0.00529178061490759,0.0235476540976433,0.000554492013502259
0.05,6,"IPW",955,0.0119333215026314,0.00529178061490759,0.00664154088772377,4.41100653633067e-05
0.05,6,"Augmented",955,0.0118248920443698,0.00529178061490759,0.0065331114294622,4.26815449497696e-05
0.05,6,"SoftProxyMisspecified",955,0.0121500593801087,0.00529178061490759,0.00685827876520108,4.70359876212081e-05
0.05,6,"AugmentedMisspecified",955,0.0115799776000209,0.00529178061490759,0.00628819698511336,3.95414213235888e-05
0.05,7,"True",861,0.00529178061490759,0.00529178061490759,0,0
0.05,7,"SoftProxy",861,0.00664821861281817,0.00529178061490759,0.00135643799791058,1.83992404217567e-06
0.05,7,"HardProxy",861,0.0197329714338763,0.00529178061490759,0.0144411908189687,0.000208547992269867
0.05,7,"IPW",861,0.00923279606191407,0.00529178061490759,0.00394101544700649,1.55316027535437e-05
0.05,7,"Augmented",861,0.00590438563060351,0.00529178061490759,0.000612605015695922,3.75284905255801e-07
0.05,7,"SoftProxyMisspecified",861,0.0068926354070942,0.00529178061490759,0.00160085479218661,2.56273606566683e-06
0.05,7,"AugmentedMisspecified",861,0.00686042108276806,0.00529178061490759,0.00156864046786047,2.46063291740952e-06
0.05,8,"True",958,0.00529178061490759,0.00529178061490759,0,0
0.05,8,"SoftProxy",958,0.00801251171856797,0.00529178061490759,0.00272073110366038,7.40237773842505e-06
0.05,8,"HardProxy",958,0.02453974714702,0.00529178061490759,0.0192479665321124,0.000370484215621321
0.05,8,"IPW",958,0.0111431347769262,0.00529178061490759,0.00585135416201857,3.4238345529372e-05
0.05,8,"Augmented",958,0.0075516069436554,0.00529178061490759,0.00225982632874781,5.10681503610182e-06
0.05,8,"SoftProxyMisspecified",958,0.00781776168831842,0.00529178061490759,0.00252598107341083,6.38058038322973e-06
0.05,8,"AugmentedMisspecified",958,0.0082820057716429,0.00529178061490759,0.00299022515673531,8.94144648797274e-06
0.05,9,"True",956,0.00529178061490759,0.00529178061490759,0,0
0.05,9,"SoftProxy",956,0.0077334820754516,0.00529178061490759,0.00244170146054402,5.96190602242278e-06
0.05,9,"HardProxy",956,0.0240769929478104,0.00529178061490759,0.0187852123329028,0.000352884202392245
0.05,9,"IPW",956,0.00726526598536849,0.00529178061490759,0.00197348537046091,3.89464450742323e-06
0.05,9,"Augmented",956,0.00844598262354916,0.00529178061490759,0.00315420200864158,9.94899031131857e-06
0.05,9,"SoftProxyMisspecified",956,0.00670840020761822,0.00529178061490759,0.00141661959271064,2.00681107045165e-06
0.05,9,"AugmentedMisspecified",956,0.00766282960514234,0.00529178061490759,0.00237104899023475,5.62187331409324e-06
0.05,10,"True",913,0.00529178061490759,0.00529178061490759,0,0
0.05,10,"SoftProxy",913,0.00214784010162245,0.00529178061490759,-0.00314394051328514,9.8843619510756e-06
0.05,10,"HardProxy",913,0.0082882653025728,0.00529178061490759,0.00299648468766521,8.97892048341208e-06
0.05,10,"IPW",913,-0.00101764835661962,0.00529178061490759,-0.0063094289715272,3.98088939467468e-05
0.05,10,"Augmented",913,0.00191976829526395,0.00529178061490759,-0.00337201231964364,1.13704670838285e-05
0.05,10,"SoftProxyMisspecified",913,0.00247851608753019,0.00529178061490759,-0.00281326452737739,7.91445730099995e-06
0.05,10,"AugmentedMisspecified",913,0.00198942542701246,0.00529178061490759,-0.00330235518789513,1.09055497870179e-05
0.05,11,"True",898,0.00529178061490759,0.00529178061490759,0,0
0.05,11,"SoftProxy",898,0.00678402148553614,0.00529178061490759,0.00149224087062856,2.22678281597428e-06
0.05,11,"HardProxy",898,0.0193856584765099,0.00529178061490759,0.0140938778616024,0.000198637393177765
0.05,11,"IPW",898,0.00887636856869941,0.00529178061490759,0.00358458795379182,1.28492707984694e-05
0.05,11,"Augmented",898,0.00821049703630475,0.00529178061490759,0.00291871642139717,8.5189055485335e-06
0.05,11,"SoftProxyMisspecified",898,0.00535093913528645,0.00529178061490759,5.91585203788643e-05,3.4997305334165e-09
0.05,11,"AugmentedMisspecified",898,0.00761219386510149,0.00529178061490759,0.0023204132501939,5.38431765167542e-06
0.05,12,"True",845,0.00529178061490759,0.00529178061490759,0,0
0.05,12,"SoftProxy",845,0.00746388502737465,0.00529178061490759,0.00217210441246706,4.71803757865889e-06
0.05,12,"HardProxy",845,0.0221629224598418,0.00529178061490759,0.0168711418449342,0.00028463542715189
0.05,12,"IPW",845,0.00269145571430879,0.00529178061490759,-0.0026003249005988,6.76168958867415e-06
0.05,12,"Augmented",845,0.00720188481692652,0.00529178061490759,0.00191010420201894,3.6484980625704e-06
0.05,12,"SoftProxyMisspecified",845,0.00613514597044339,0.00529178061490759,0.0008433653555358,7.11265122918026e-07
0.05,12,"AugmentedMisspecified",845,0.00629347648905677,0.00529178061490759,0.00100169587414919,1.00339462428751e-06
0.05,13,"True",904,0.00529178061490759,0.00529178061490759,0,0
0.05,13,"SoftProxy",904,0.00467304203113648,0.00529178061490759,-0.000618738583771102,3.82837435047068e-07
0.05,13,"HardProxy",904,0.0125231862894254,0.00529178061490759,0.00723140567451786,5.22932280294491e-05
0.05,13,"IPW",904,0.00142762134014923,0.00529178061490759,-0.00386415927475835,1.4931726900701e-05
0.05,13,"Augmented",904,0.00541387380690603,0.00529178061490759,0.000122093191998442,1.49067475323683e-08
0.05,13,"SoftProxyMisspecified",904,0.00512448798743089,0.00529178061490759,-0.000167292627476692,2.79868232080551e-08
0.05,13,"AugmentedMisspecified",904,0.00577971929361147,0.00529178061490759,0.00048793867870388,2.38084154175288e-07
0.05,14,"True",921,0.00529178061490759,0.00529178061490759,0,0
0.05,14,"SoftProxy",921,0.00325070420787114,0.00529178061490759,-0.00204107640703645,4.16599289936081e-06
0.05,14,"HardProxy",921,0.0100821936871347,0.00529178061490759,0.0047904130722271,2.29480574025643e-05
0.05,14,"IPW",921,0.00365179104485821,0.00529178061490759,-0.00163998957004937,2.68956578987072e-06
0.05,14,"Augmented",921,0.00357906700643774,0.00529178061490759,-0.00171271360846984,2.9333879046378e-06
0.05,14,"SoftProxyMisspecified",921,0.00371953136604702,0.00529178061490759,-0.00157224924886056,2.47196770054261e-06
0.05,14,"AugmentedMisspecified",921,0.0027972359690975,0.00529178061490759,-0.00249454464581008,6.22275298993975e-06
0.05,15,"True",947,0.00529178061490759,0.00529178061490759,0,0
0.05,15,"SoftProxy",947,0.00483159942512758,0.00529178061490759,-0.000460181189780004,2.1176672742734e-07
0.05,15,"HardProxy",947,0.0129590284769446,0.00529178061490759,0.00766724786203701,5.87866897779111e-05
0.05,15,"IPW",947,0.00567893880350022,0.00529178061490759,0.000387158188592631,1.49891462994328e-07
0.05,15,"Augmented",947,0.00503867871548824,0.00529178061490759,-0.000253101899419351,6.40605714896833e-08
0.05,15,"SoftProxyMisspecified",947,0.00444665300847271,0.00529178061490759,-0.000845127606434877,7.14240671158345e-07
0.05,15,"AugmentedMisspecified",947,0.00494812817354132,0.00529178061490759,-0.000343652441366265,1.18097000456994e-07
0.05,16,"True",867,0.00529178061490759,0.00529178061490759,0,0
0.05,16,"SoftProxy",867,0.00832467163316701,0.00529178061490759,0.00303289101825943,9.1984279286387e-06
0.05,16,"HardProxy",867,0.0210004986854553,0.00529178061490759,0.0157087180705477,0.000246763823419951
0.05,16,"IPW",867,0.00819890163304031,0.00529178061490759,0.00290712101813273,8.45135261406907e-06
0.05,16,"Augmented",867,0.00866152752774022,0.00529178061490759,0.00336974691283263,1.13551942565451e-05
0.05,16,"SoftProxyMisspecified",867,0.0091806020955797,0.00529178061490759,0.00388882148067211,1.51229325085368e-05
0.05,16,"AugmentedMisspecified",867,0.00748955524379712,0.00529178061490759,0.00219777462888954,4.83021331939054e-06
0.05,17,"True",907,0.00529178061490759,0.00529178061490759,0,0
0.05,17,"SoftProxy",907,0.00272311133416071,0.00529178061490759,-0.00256866928074688,6.59806187385268e-06
0.05,17,"HardProxy",907,0.0114514359152702,0.00529178061490759,0.00615965530036265,3.79413534192857e-05
0.05,17,"IPW",907,0.00498034516096296,0.00529178061490759,-0.000311435453944628,9.69920419736966e-08
0.05,17,"Augmented",907,0.00181706235120035,0.00529178061490759,-0.00347471826370723,1.20736670121406e-05
0.05,17,"SoftProxyMisspecified",907,0.00458685271950548,0.00529178061490759,-0.000704927895402105,4.96923337716041e-07
0.05,17,"AugmentedMisspecified",907,0.002775240245155,0.00529178061490759,-0.00251654036975259,6.33297543259449e-06
0.05,18,"True",856,0.00529178061490759,0.00529178061490759,0,0
0.05,18,"SoftProxy",856,0.00453474890172522,0.00529178061490759,-0.000757031713182369,5.73097014763833e-07
0.05,18,"HardProxy",856,0.0132013734534846,0.00529178061490759,0.007909592838577,6.25616588720685e-05
0.05,18,"IPW",856,0.00246776730595891,0.00529178061490759,-0.00282401330894867,7.97505116911923e-06
0.05,18,"Augmented",856,0.0029762915139269,0.00529178061490759,-0.00231548910098068,5.36148977676032e-06
0.05,18,"SoftProxyMisspecified",856,0.00295680628806209,0.00529178061490759,-0.0023349743268455,5.4521051070276e-06
0.05,18,"AugmentedMisspecified",856,0.00179305698330773,0.00529178061490759,-0.00349872363159986,1.22410670503153e-05
0.05,19,"True",892,0.00529178061490759,0.00529178061490759,0,0
0.05,19,"SoftProxy",892,0.00570086517638636,0.00529178061490759,0.000409084561478775,1.67350178440282e-07
0.05,19,"HardProxy",892,0.0142470076952306,0.00529178061490759,0.00895522708032299,8.01960920601501e-05
0.05,19,"IPW",892,0.0110132960585557,0.00529178061490759,0.00572151544364816,3.27357389719044e-05
0.05,19,"Augmented",892,0.00701055094589827,0.00529178061490759,0.00171877033099068,2.95417145069382e-06
0.05,19,"SoftProxyMisspecified",892,0.0036592898587739,0.00529178061490759,-0.00163249075613369,2.66502606886194e-06
0.05,19,"AugmentedMisspecified",892,0.00621187978631056,0.00529178061490759,0.000920099171402978,8.46582485216447e-07
0.05,20,"True",928,0.00529178061490759,0.00529178061490759,0,0
0.05,20,"SoftProxy",928,0.00660871293776525,0.00529178061490759,0.00131693232285766,1.73431074298728e-06
0.05,20,"HardProxy",928,0.0211917294130643,0.00529178061490759,0.0158999487981567,0.000252808371784005
0.05,20,"IPW",928,0.00871015837788072,0.00529178061490759,0.00341837776297313,1.16853065303892e-05
0.05,20,"Augmented",928,0.00665309405185278,0.00529178061490759,0.0013613134369452,1.85317427360754e-06
0.05,20,"SoftProxyMisspecified",928,0.00453486061730973,0.00529178061490759,-0.000756919997597853,5.72927882763534e-07
0.05,20,"AugmentedMisspecified",928,0.0065369107519758,0.00529178061490759,0.00124513013706821,1.5503490582355e-06
0.1,1,"True",1879,0.00529178061490759,0.00529178061490759,0,0
0.1,1,"SoftProxy",1879,0.00643326275373021,0.00529178061490759,0.00114148213882262,1.30298147325107e-06
0.1,1,"HardProxy",1879,0.0191675813162846,0.00529178061490759,0.013875800701377,0.000192537845104334
0.1,1,"IPW",1879,0.00536355156713691,0.00529178061490759,7.17709522293211e-05,5.15106958390349e-09
0.1,1,"Augmented",1879,0.00673741045611171,0.00529178061490759,0.00144562984120412,2.08984563777985e-06
0.1,1,"SoftProxyMisspecified",1879,0.00520945276863036,0.00529178061490759,-8.23278462772237e-05,6.77787427264618e-09
0.1,1,"AugmentedMisspecified",1879,0.00654637530865057,0.00529178061490759,0.00125459469374298,1.57400784556805e-06
0.1,2,"True",1780,0.00529178061490759,0.00529178061490759,0,0
0.1,2,"SoftProxy",1780,0.00492601363249591,0.00529178061490759,-0.000365766982411673,1.33785485422541e-07
0.1,2,"HardProxy",1780,0.0144352186166422,0.00529178061490759,0.00914343800173463,8.3602458491565e-05
0.1,2,"IPW",1780,0.00211260184351287,0.00529178061490759,-0.00317917877139471,1.01071776604868e-05
0.1,2,"Augmented",1780,0.00549653428717066,0.00529178061490759,0.000204753672263072,4.19240663052134e-08
0.1,2,"SoftProxyMisspecified",1780,0.00468891774115629,0.00529178061490759,-0.000602862873751298,3.63443644547673e-07
0.1,2,"AugmentedMisspecified",1780,0.00616118436666406,0.00529178061490759,0.000869403751756475,7.55862883568235e-07
0.1,3,"True",1799,0.00529178061490759,0.00529178061490759,0,0
0.1,3,"SoftProxy",1799,0.00513129451622766,0.00529178061490759,-0.000160486098679921,2.57557878695015e-08
0.1,3,"HardProxy",1799,0.0173901212706764,0.00529178061490759,0.0120983406557688,0.000146369846623028
0.1,3,"IPW",1799,0.00644119281097155,0.00529178061490759,0.00114941219606396,1.32114839646058e-06
0.1,3,"Augmented",1799,0.00520030665649982,0.00529178061490759,-9.14739584077706e-05,8.36748506678654e-09
0.1,3,"SoftProxyMisspecified",1799,0.00638054717952769,0.00529178061490759,0.0010887665646201,1.18541263223466e-06
0.1,3,"AugmentedMisspecified",1799,0.00613594987277457,0.00529178061490759,0.000844169257866982,7.12621735927691e-07
0.1,4,"True",1781,0.00529178061490759,0.00529178061490759,0,0
0.1,4,"SoftProxy",1781,0.00595396638557087,0.00529178061490759,0.000662185770663287,4.38489994868931e-07
0.1,4,"HardProxy",1781,0.0194612918773104,0.00529178061490759,0.0141695112624028,0.000200775049415359
0.1,4,"IPW",1781,0.006998269534951,0.00529178061490759,0.00170648892004341,2.91210443423093e-06
0.1,4,"Augmented",1781,0.00639890181101035,0.00529178061490759,0.00110712119610276,1.22571734286002e-06
0.1,4,"SoftProxyMisspecified",1781,0.00641360146113058,0.00529178061490759,0.00112182084622299,1.25848201102047e-06
0.1,4,"AugmentedMisspecified",1781,0.00650272490245777,0.00529178061490759,0.00121094428755018,1.46638606755042e-06
0.1,5,"True",1848,0.00529178061490759,0.00529178061490759,0,0
0.1,5,"SoftProxy",1848,0.00418820753948288,0.00529178061490759,-0.00110357307542471,1.21787353280235e-06
0.1,5,"HardProxy",1848,0.014094794340845,0.00529178061490759,0.0088030137259374,7.74930506590423e-05
0.1,5,"IPW",1848,0.00471977330927351,0.00529178061490759,-0.000572007305634079,3.27192357698759e-07
0.1,5,"Augmented",1848,0.00427225140048274,0.00529178061490759,-0.00101952921442485,1.03943981906575e-06
0.1,5,"SoftProxyMisspecified",1848,0.00388214393295143,0.00529178061490759,-0.00140963668195615,1.98707557511635e-06
0.1,5,"AugmentedMisspecified",1848,0.00453346519552235,0.00529178061490759,-0.000758315419385239,5.75042275277411e-07
0.1,6,"True",1715,0.00529178061490759,0.00529178061490759,0,0
0.1,6,"SoftProxy",1715,0.00642102407419176,0.00529178061490759,0.00112924345928418,1.27519079033609e-06
0.1,6,"HardProxy",1715,0.0192988796835162,0.00529178061490759,0.0140070990686086,0.000196198824317816
0.1,6,"IPW",1715,0.0114180270501797,0.00529178061490759,0.00612624643527215,3.75308953856847e-05
0.1,6,"Augmented",1715,0.00590454119926862,0.00529178061490759,0.000612760584361033,3.75475533746475e-07
0.1,6,"SoftProxyMisspecified",1715,0.00580323601547699,0.00529178061490759,0.0005114554005694,2.61586626771605e-07
0.1,6,"AugmentedMisspecified",1715,0.00607160176351781,0.00529178061490759,0.000779821148610221,6.08121023819765e-07
0.1,7,"True",1769,0.00529178061490759,0.00529178061490759,0,0
0.1,7,"SoftProxy",1769,0.0070971265908012,0.00529178061490759,0.00180534597589361,3.25927409267526e-06
0.1,7,"HardProxy",1769,0.0206298544185098,0.00529178061490759,0.0153380738036022,0.000235256508004749
0.1,7,"IPW",1769,0.00738269296293634,0.00529178061490759,0.00209091234802875,4.37191444713911e-06
0.1,7,"Augmented",1769,0.00715100227037408,0.00529178061490759,0.00185922165546649,3.45670516415557e-06
0.1,7,"SoftProxyMisspecified",1769,0.00791287746512727,0.00529178061490759,0.00262109685021968,6.87014869823152e-06
0.1,7,"AugmentedMisspecified",1769,0.00747092512000306,0.00529178061490759,0.00217914450509547,4.74867077408778e-06
0.1,8,"True",1854,0.00529178061490759,0.00529178061490759,0,0
0.1,8,"SoftProxy",1854,0.00590917941845453,0.00529178061490759,0.000617398803546945,3.81181282621199e-07
0.1,8,"HardProxy",1854,0.0171429291714509,0.00529178061490759,0.0118511485565433,0.000140449722109258
0.1,8,"IPW",1854,0.00829177954233506,0.00529178061490759,0.00299999892742747,8.99999356456599e-06
0.1,8,"Augmented",1854,0.00661546654432512,0.00529178061490759,0.00132368592941754,1.75214443973797e-06
0.1,8,"SoftProxyMisspecified",1854,0.00538116496248033,0.00529178061490759,8.93843475727411e-05,7.98956159100458e-09
0.1,8,"AugmentedMisspecified",1854,0.0067323201104379,0.00529178061490759,0.00144053949553031,2.07515403818273e-06
0.1,9,"True",1819,0.00529178061490759,0.00529178061490759,0,0
0.1,9,"SoftProxy",1819,0.00432994402130264,0.00529178061490759,-0.000961836593604943,9.2512963279756e-07
0.1,9,"HardProxy",1819,0.0127609222715087,0.00529178061490759,0.00746914165660116,5.57880770863747e-05
0.1,9,"IPW",1819,0.00574136413837941,0.00529178061490759,0.000449583523471822,2.02125344577339e-07
0.1,9,"Augmented",1819,0.00489785797336349,0.00529178061490759,-0.000393922641544093,1.55175047521076e-07
0.1,9,"SoftProxyMisspecified",1819,0.00447463459982599,0.00529178061490759,-0.000817146015081592,6.67727609963725e-07
0.1,9,"AugmentedMisspecified",1819,0.00503789256653788,0.00529178061490759,-0.000253888048369701,6.44591411049758e-08
0.1,10,"True",1800,0.00529178061490759,0.00529178061490759,0,0
0.1,10,"SoftProxy",1800,0.00422722031169547,0.00529178061490759,-0.00106456030321212,1.13328863917507e-06
0.1,10,"HardProxy",1800,0.0147386220403963,0.00529178061490759,0.00944684142548873,8.924281291833e-05
0.1,10,"IPW",1800,0.0062051301554544,0.00529178061490759,0.000913349540546816,8.34207383217081e-07
0.1,10,"Augmented",1800,0.00392615439224956,0.00529178061490759,-0.00136562622265803,1.86493498001123e-06
0.1,10,"SoftProxyMisspecified",1800,0.00378287914018451,0.00529178061490759,-0.00150890147472307,2.27678366042147e-06
0.1,10,"AugmentedMisspecified",1800,0.00357072928611032,0.00529178061490759,-0.00172105132879727,2.96201767635484e-06
0.1,11,"True",1765,0.00529178061490759,0.00529178061490759,0,0
0.1,11,"SoftProxy",1765,0.00531991205636344,0.00529178061490759,2.81314414558509e-05,7.91377998383964e-10
0.1,11,"HardProxy",1765,0.0146767436236239,0.00529178061490759,0.00938496300871627,8.80775306749727e-05
0.1,11,"IPW",1765,0.0054417921311708,0.00529178061490759,0.000150011516263216,2.25034550115893e-08
0.1,11,"Augmented",1765,0.00484976186484172,0.00529178061490759,-0.000442018750065865,1.9538057540979e-07
0.1,11,"SoftProxyMisspecified",1765,0.00378018746484087,0.00529178061490759,-0.00151159315006672,2.28491385132862e-06
0.1,11,"AugmentedMisspecified",1765,0.00458233773449694,0.00529178061490759,-0.00070944288041065,5.0330920056536e-07
0.1,12,"True",1849,0.00529178061490759,0.00529178061490759,0,0
0.1,12,"SoftProxy",1849,0.00527770952476419,0.00529178061490759,-1.40710901433954e-05,1.97995577823559e-10
0.1,12,"HardProxy",1849,0.0157449480897922,0.00529178061490759,0.0104531674748846,0.000109268710257986
0.1,12,"IPW",1849,0.00131672347973579,0.00529178061490759,-0.0039750571351718,1.58010792278802e-05
0.1,12,"Augmented",1849,0.00447981443764377,0.00529178061490759,-0.00081196617726382,6.59289073020421e-07
0.1,12,"SoftProxyMisspecified",1849,0.0063824985928717,0.00529178061490759,0.00109071797796411,1.18966570745411e-06
0.1,12,"AugmentedMisspecified",1849,0.00466527056033916,0.00529178061490759,-0.000626510054568424,3.92514848475329e-07
0.1,13,"True",1780,0.00529178061490759,0.00529178061490759,0,0
0.1,13,"SoftProxy",1780,0.00670983051105529,0.00529178061490759,0.0014180498961477,2.01086550796451e-06
0.1,13,"HardProxy",1780,0.0170459557318658,0.00529178061490759,0.0117541751169582,0.000138160632680119
0.1,13,"IPW",1780,0.00667326300945927,0.00529178061490759,0.00138148239455169,1.90849360645626e-06
0.1,13,"Augmented",1780,0.00728134754921014,0.00529178061490759,0.00198956693430255,3.95837658607005e-06
0.1,13,"SoftProxyMisspecified",1780,0.0057854239128942,0.00529178061490759,0.000493643297986616,2.43683705647103e-07
0.1,13,"AugmentedMisspecified",1780,0.00703982205459146,0.00529178061490759,0.00174804143968387,3.05564887485206e-06
0.1,14,"True",1803,0.00529178061490759,0.00529178061490759,0,0
0.1,14,"SoftProxy",1803,0.0031069004936678,0.00529178061490759,-0.00218488012123979,4.77370114418878e-06
0.1,14,"HardProxy",1803,0.00943882455441475,0.00529178061490759,0.00414704393950717,1.71979734362031e-05
0.1,14,"IPW",1803,0.00333210649088829,0.00529178061490759,-0.0019596741240193,3.84032267235081e-06
0.1,14,"Augmented",1803,0.00365631338746117,0.00529178061490759,-0.00163546722744642,2.67475305205127e-06
0.1,14,"SoftProxyMisspecified",1803,0.00501534946482587,0.00529178061490759,-0.000276431150081718,7.64141807355011e-08
0.1,14,"AugmentedMisspecified",1803,0.00406356766599971,0.00529178061490759,-0.00122821294890788,1.50850704786499e-06
0.1,15,"True",1767,0.00529178061490759,0.00529178061490759,0,0
0.1,15,"SoftProxy",1767,0.00741654911090046,0.00529178061490759,0.00212476849599287,4.51464116156381e-06
0.1,15,"HardProxy",1767,0.0190732312151521,0.00529178061490759,0.0137814506002445,0.000189928380646981
0.1,15,"IPW",1767,0.00818014227960758,0.00529178061490759,0.0028883616647,8.34263310610854e-06
0.1,15,"Augmented",1767,0.00770531838426632,0.00529178061490759,0.00241353776935873,5.82516456412113e-06
0.1,15,"SoftProxyMisspecified",1767,0.00747280265918102,0.00529178061490759,0.00218102204427344,4.75685715760667e-06
0.1,15,"AugmentedMisspecified",1767,0.0084219928050895,0.00529178061490759,0.00313021219018192,9.79822835556347e-06
0.1,16,"True",1754,0.00529178061490759,0.00529178061490759,0,0
0.1,16,"SoftProxy",1754,0.00590789055129645,0.00529178061490759,0.00061610993638886,3.79591453717085e-07
0.1,16,"HardProxy",1754,0.0152543732042734,0.00529178061490759,0.00996259258936577,9.92532511016858e-05
0.1,16,"IPW",1754,0.00647414476096712,0.00529178061490759,0.00118236414605954,1.3979849738871e-06
0.1,16,"Augmented",1754,0.00639097027960775,0.00529178061490759,0.00109918966470017,1.20821791898367e-06
0.1,16,"SoftProxyMisspecified",1754,0.0050374324888666,0.00529178061490759,-0.000254348126040991,6.46929692205637e-08
0.1,16,"AugmentedMisspecified",1754,0.00615878177265645,0.00529178061490759,0.000867001157748867,7.51691007537876e-07
0.1,17,"True",1770,0.00529178061490759,0.00529178061490759,0,0
0.1,17,"SoftProxy",1770,0.00640789646115297,0.00529178061490759,0.00111611584624539,1.24571458224006e-06
0.1,17,"HardProxy",1770,0.0157875201299233,0.00529178061490759,0.0104957395150157,0.000110160547967062
0.1,17,"IPW",1770,0.00634773951786274,0.00529178061490759,0.00105595890295515,1.11504920473025e-06
